obsname,well_id,layer,row,col,land_elev_m,SWL_m,obs_head_m
obs_000396,5701082,0,803,1087,279.25186157,21.899946972656252,257.35191459734375
obs_000397,62000006250,0,915,605,272.35766602,7.315200000000001,265.04246602
obs_000398,61000016358,0,922,564,203.13728333,0.3048,202.83248333
obs_000399,130427,0,1143,932,360.25875854,4.572,355.68675853999997
obs_000400,BN672,0,920,376,316.08950806,0.0,316.08950806
obs_000401,277181,0,1157,582,257.612854,14.325600000000001,243.28725400000002
obs_000402,4503745,0,829,1216,111.66371918,1.7999956535339356,109.86372352646606
obs_000403,340313,0,1154,589,260.46722412,6.096,254.37122412000002
obs_000404,7123765,0,927,1125,104.65153503,0.0,104.65153503
obs_000405,347026,0,1122,588,246.48236084,1.524,244.95836084
obs_000406,324287,0,1100,554,225.61955261,2.4384,223.18115261
obs_000407,81000000532,0,1025,745,269.65759277,4.8768,264.78079277
obs_000408,342143,0,1113,499,255.70487976,6.7056000000000004,248.99927976
obs_000409,CO387,0,622,312,503.63980103,12.192,491.44780103
obs_000410,03000005932,0,1017,609,261.93566895,13.716000000000001,248.21966894999997
obs_000411,50000001893,0,990,831,191.2674408,3.048,188.2194408
obs_000412,4202082,0,743,1068,179.30662537,2.39999435005188,176.90663101994812
obs_000413,4809152,0,646,1106,379.24850464,2.39999435005188,376.84851028994814
obs_000414,249655,0,1116,518,228.69345093,5.486400000000001,223.20705093
obs_000415,1916396,0,833,1158,186.12507629,0.0,186.12507629
obs_000416,319155,0,1148,560,249.94354248,6.096,243.84754248
obs_000417,2010793,0,1119,952,329.81027222,0.0,329.81027222
obs_000418,41000019936,0,934,602,235.95278931,3.3528000000000002,232.59998930999998
obs_000419,72000007891,0,815,682,360.6222229,2.7432000000000003,357.8790229
obs_000420,7051194,0,910,979,364.48904419,0.0,364.48904419
obs_000421,7133963,0,352,342,199.1930542,1.6999959434509277,197.4930582565491
obs_000422,57700,0,1105,565,221.75578308,7.9248,213.83098307999998
obs_000423,70000010183,0,954,568,188.13621521,3.048,185.08821521
obs_000424,850864,0,1173,994,312.81707764,25.908,286.90907763999996
obs_000425,1916500,0,854,1128,122.44377136,0.0,122.44377136
obs_000426,23000005834,0,990,682,260.09777832,6.096,254.00177831999997
obs_000427,323906,0,1224,919,335.396698,30.48,304.916698
obs_000428,61000014741,0,937,564,201.32548523,3.048,198.27748523
obs_000429,1102882,0,592,742,176.80418396,0.8999978267669678,175.90418613323303
obs_000430,406073,0,1147,522,220.59234619,5.1816,215.41074619
obs_000431,53000002198,0,841,542,180.3034668,9.144,171.1594668
obs_000432,MO1719,0,941,1268,240.12811279,0.0,240.12811279
obs_000433,7170651,0,1035,827,180.55979919,0.0,180.55979919
obs_000434,5106066,0,780,1182,256.00366211,1.4999963779449463,254.50366573205505
obs_000435,7228991,0,820,1068,220.69320679,0.0,220.69320679
obs_000436,7230794,0,806,1173,301.71789551,0.0,301.71789551
obs_000437,35449,0,1097,575,240.65586853,4.8768,235.77906853
obs_000438,4403883,0,972,1036,233.78643799,2.9999927558898927,230.7864452341101
obs_000439,907714,0,1162,932,354.10379028,9.144,344.95979028
obs_000440,6400661,0,775,1129,245.51391602,5.19998724975586,240.31392877024416
obs_000441,25212,0,1104,532,234.26422119,3.6576000000000004,230.60662119
obs_000442,7143356,0,820,1236,172.31065369,0.299999293756485,172.01065439624352
obs_000443,4112604,0,964,931,225.5479126,0.0,225.5479126
obs_000444,SV939,0,632,292,491.38433838,11.277600000000001,480.10673837999997
obs_000445,65796,0,1141,619,269.14425659,0.0,269.14425659
obs_000446,7194908,0,902,1042,309.99432373,0.0,309.99432373
obs_000447,241973,0,1120,583,262.49328613,3.6576000000000004,258.83568613
obs_000448,47000005688,0,1022,762,272.14157104,4.2672,267.87437103999997
obs_000449,910798,0,1163,985,345.73657227,7.62,338.11657227
obs_000450,7109537,0,785,1329,103.84000397,0.0,103.84000397
obs_000451,BC939,0,791,299,328.22576904,0.0,328.22576904
obs_000452,5706603,0,810,1077,275.128479,11.299973052978515,263.82850594702154
obs_000453,37000003665,0,895,667,256.78756714,1.524,255.26356714000002
obs_000454,38151,0,1184,556,245.66387939,4.1148,241.54907939
obs_000455,302430,0,1175,461,209.42788696,8.2296,201.19828696
obs_000456,64000001608,0,878,563,299.28616333,1.524,297.76216333
obs_000457,7188005,0,1037,829,179.35452271,0.0,179.35452271
obs_000458,3802097,0,931,1039,238.65164185,0.59999858751297,238.05164326248703
obs_000459,708343,0,1197,862,370.4319458,12.192,358.2399458
obs_000460,59000002889,0,924,646,281.21392822,8.5344,272.67952822
obs_000461,50000010715,0,981,827,216.82150269,2.1336,214.68790269
obs_000462,386262,0,1157,582,257.612854,8.8392,248.77365400000002
obs_000463,395518,0,1127,601,270.03436279,9.144,260.89036279
obs_000464,EQ868,0,695,386,380.18533325,7.62,372.56533325
obs_000465,921855,0,1287,739,338.79992676,0.6096,338.19032676
obs_000466,51367,0,1121,467,193.61631775,3.6576000000000004,189.95871775
obs_000467,237542,0,1103,656,304.09695435,6.096,298.00095435
obs_000468,59000008694,0,908,640,313.87631226,7.9248,305.95151226
obs_000469,DB233,0,625,328,496.66226196,3.048,493.61426196
obs_000470,511626,0,1106,762,206.00294495,3.6576000000000004,202.34534495
obs_000471,61000004197,0,792,690,344.02700806,9.7536,334.27340806
obs_000472,300062,0,1122,481,235.7301178,27.432000000000002,208.2981178
obs_000473,797177,0,1125,751,203.85580444,20.1168,183.73900444
obs_000474,83000006756,0,818,621,400.56771851,5.486400000000001,395.08131851
obs_000475,306562,0,1116,636,298.70166016,18.288,280.41366016
obs_000476,7100803,0,872,1111,106.48701477,11.299973052978515,95.18704171702149
obs_000477,60367,0,1106,579,233.98757935,16.154400000000003,217.83317935
obs_000478,7217050,0,922,1083,83.64287567,0.0,83.64287567
obs_000479,4502324,0,825,1229,125.37239838,0.0,125.37239838
obs_000480,TX357,0,972,399,238.89172363,10.668000000000001,228.22372363
obs_000481,262844,0,1101,611,256.57897949,2.7432000000000003,253.83577949
obs_000482,7166947,0,812,1103,229.81834412,0.0,229.81834412
obs_000483,23000002406,0,1004,670,282.98504639,12.8016,270.18344639
obs_000484,2035037,0,1124,928,196.84577942,0.0,196.84577942
obs_000485,7196876,0,827,1075,220.89131165,0.0,220.89131165
obs_000486,IX766,0,830,436,214.89077759,0.0,214.89077759
obs_000487,60000000797,0,751,715,384.7850647,11.5824,373.2026647
obs_000488,6401258,0,786,1155,247.38183594,0.299999293756485,247.08183664624352
obs_000489,39000002821,0,1025,603,243.42767334,12.192,231.23567334
obs_000490,43000008516,0,863,583,266.3637085,11.5824,254.78130849999997
obs_000491,342510,0,1144,600,262.21206665,0.0,262.21206665
obs_000492,61000004197,0,970,558,175.89356995,9.7536,166.13996995
obs_000493,26929,0,1123,522,209.31253052,1.524,207.78853052
obs_000494,2915531,0,798,1250,137.3188324,1.19999717502594,136.11883522497405
obs_000495,64000000381,0,901,549,211.17454529,5.486400000000001,205.68814529
obs_000496,7214094,0,962,952,255.27868652,0.0,255.27868652
obs_000497,82392,0,1149,972,374.21243286,5.486400000000001,368.72603286
obs_000498,08000006732,0,1023,622,267.48092651,1.524,265.95692651
obs_000499,316306,0,1116,594,263.91281128,11.8872,252.02561128000002
obs_000500,EP832,0,635,337,491.01889038,5.7912,485.22769038
obs_000501,77349,0,1191,887,361.3543396,4.2672,357.0871396
obs_000502,7137711,0,873,1087,170.45016479,0.0,170.45016479
obs_000503,MZ390,0,810,328,288.1630249,12.4968,275.6662249
obs_000504,94604,0,1158,533,232.60861206,4.572,228.03661206
obs_000505,2515807,0,803,1002,418.68093872,0.0,418.68093872
obs_000506,2016816,0,1124,924,209.57147217,1.9812,207.59027217
obs_000507,7137890,0,923,1031,281.57574463,0.0,281.57574463
obs_000508,5106944,0,782,1176,250.44902039,2.39999435005188,248.0490260399481
obs_000509,AM486,0,896,312,263.66021729,0.0,263.66021729
obs_000510,75000005026,0,1093,611,258.57946777,8.6868,249.89266777
obs_000511,7233999,0,852,1089,219.67997742,0.0,219.67997742
obs_000512,7196510,0,870,1116,129.65953064,0.0,129.65953064
obs_000513,383625,0,1109,638,291.80111694,12.8016,278.99951694
obs_000514,41000022440,0,955,622,256.95584106,5.1816,251.77424106
obs_000515,FB976,0,963,325,256.33825684,0.0,256.33825684
obs_000516,413731,0,1105,542,223.45005798,1.2192,222.23085798
obs_000517,76000002238,0,893,842,244.49032593,0.0,244.49032593
obs_000518,3402072,0,952,884,176.28077698,7.2999823242187505,168.98079465578127
obs_000519,5706252,0,806,1068,207.64137268,9.799976239013672,197.84139644098633
obs_000520,57000001957,0,814,638,383.61965942,4.572,379.04765942
obs_000521,325325,0,1119,582,273.50747681,23.1648,250.34267681
obs_000522,7100438,0,906,1035,294.56411743,0.0,294.56411743
obs_000523,03000007514,0,995,559,190.2155304,13.1064,177.1091304
obs_000524,115593,0,1166,650,241.38439941,9.144,232.24039940999998
obs_000525,1910506,0,830,1164,216.25454712,2.9999927558898927,213.2545543641101
obs_000526,5304305,0,828,1254,75.52709198,3.699991017150879,71.82710096284912
obs_000527,326145,0,1123,547,266.73651123,24.384,242.35251123
obs_000528,2006012,0,986,995,218.11192322,1.19999717502594,216.91192604497405
obs_000529,7150292,0,877,1036,387.29187012,0.0,387.29187012
obs_000530,62000002511,0,909,576,232.32536316,3.6576000000000004,228.66776316
obs_000531,EJ200,0,736,304,377.99005127,4.572,373.41805127
obs_000532,37000002834,0,888,659,267.11099243,0.9144000000000001,266.19659243
obs_000533,2808168,0,893,1077,189.90304565,26.19993799438477,163.7031076556152
obs_000534,342102,0,1100,653,310.39492798,19.2024,291.19252797999997
obs_000535,75000005371,0,1085,599,248.68566895,4.2672,244.41846895
obs_000536,230492,0,1127,489,234.88412476,6.096,228.78812476
obs_000537,63000012980,0,974,786,338.48303223,15.24,323.24303223
obs_000538,7103470,0,893,1040,312.24740601,0.0,312.24740601
obs_000539,7146888,0,862,1094,162.24246216,0.0,162.24246216
obs_000540,320020,0,1131,603,275.74450684,5.7912,269.95330684
obs_000541,MK286,0,639,310,490.67767334,4.572,486.10567334
obs_000542,52000005502,0,567,485,182.98594666,5.486400000000001,177.49954666
obs_000543,61000004197,0,984,792,337.24884033,9.7536,327.49524033
obs_000544,23000002818,0,1011,672,278.04244995,5.486400000000001,272.55604995
obs_000545,61000006347,0,918,561,214.85733032,1.524,213.33333032
obs_000546,363712,0,1179,958,344.57122803,9.144,335.42722803
obs_000547,61000004197,0,904,576,248.87702942,9.7536,239.12342942
obs_000548,HI877,0,916,378,308.92514038,16.4592,292.46594038
obs_000549,7100304,0,898,1012,354.68869019,0.0,354.68869019
obs_000550,5740132,0,833,1069,242.51411438,3.699991017150879,238.8141233628491
obs_000551,4100155,0,952,925,225.69869995,12.199970443725586,213.4987295062744
obs_000552,61000006223,0,925,560,196.57658386,2.7432000000000003,193.83338386
obs_000553,72000004362,0,806,678,351.24462891,0.6096,350.63502891
obs_000554,59507,0,1105,535,221.19325256,1.524,219.66925256
obs_000555,61671,0,1107,497,200.39398193,4.2672,196.12678193
obs_000556,7225025,0,967,1040,220.59007263,4.5999886985778815,215.99008393142213
obs_000557,24808,0,1101,505,202.78044128,12.192,190.58844127999998
obs_000558,UU023,0,715,327,439.21578979,5.486400000000001,433.72938978999997
obs_000559,10000001980,0,770,574,183.30973816,4.572,178.73773816
obs_000560,28000014700,0,774,601,259.78683472,5.486400000000001,254.30043472
obs_000561,359042,0,1101,666,328.24719238,7.62,320.62719238
obs_000562,01000004422,0,763,774,232.75888062,0.9144000000000001,231.84448062
obs_000563,966347,0,1147,672,258.83792114,14.020800000000001,244.81712113999998
obs_000564,442074,0,1188,843,306.95608521,1.0668,305.88928521
obs_000565,7183174,0,894,1019,329.65853882,0.0,329.65853882
obs_000566,86578,0,1170,658,231.16799927,5.486400000000001,225.68159927
obs_000567,333841,0,1127,696,226.64839172,5.486400000000001,221.16199172
obs_000568,7146874,0,893,1021,332.5619812,1.59999623336792,330.9619849666321
obs_000569,49000001543,0,615,625,176.96434021,0.0,176.96434021
obs_000570,2000668,0,1129,936,221.85395813,0.0,221.85395813
obs_000571,70000006654,0,963,560,192.42683411,2.1336,190.29323411
obs_000572,4104196,0,935,970,324.44589233,2.9999927558898927,321.4458995741101
obs_000573,DN364,0,999,379,262.48782349,4.572,257.91582349
obs_000574,59000002335,0,931,651,262.54650879,2.4384,260.10810879
obs_000575,7230714,0,833,1073,240.59240723,0.0,240.59240723
obs_000576,5705796,0,778,1093,294.25863647,5.19998724975586,289.05864922024415
obs_000577,61000004197,0,1025,557,190.54919434,9.7536,180.79559434
obs_000578,385647,0,1115,641,307.02270508,25.908,281.11470507999996
obs_000579,KX431,0,698,375,411.88787842,2.7432000000000003,409.14467842
obs_000580,SD860,0,631,300,493.57778931,3.048,490.52978931
obs_000581,IE835,0,589,134,334.33786011,3.9624,330.37546011
obs_000582,61000009188,0,926,559,198.44924927,5.486400000000001,192.96284927
obs_000583,108192,0,1163,1000,322.85137939,4.572,318.27937939
obs_000584,4901412,0,859,1072,283.55834961,6.099985221862793,277.4583643881372
obs_000585,BH651,0,968,424,212.36012268,0.0,212.36012268
obs_000586,ET356,0,798,336,254.3687439,10.668000000000001,243.7007439
obs_000587,265197,0,1116,541,225.81843567,2.4384,223.38003567
obs_000588,PS941,0,923,411,269.3661499,0.0,269.3661499
obs_000589,UQ177,0,689,349,467.46697998,8.2296,459.23737998
obs_000590,7112668,0,947,1125,175.40940857,4.79998870010376,170.60941986989624
obs_000591,47534,0,1103,574,226.05310059,4.572,221.48110059
obs_000592,662041,0,1208,916,335.70559692,13.716000000000001,321.98959692
obs_000593,502803,0,1178,962,357.33325195,9.7536,347.57965194999997
obs_000594,342216,0,1101,570,232.82138062,2.1336,230.68778062
obs_000595,388577,0,1100,556,245.98234558,12.192,233.79034557999998
obs_000596,7163417,0,932,1139,164.5426178,0.0,164.5426178
obs_000597,6413341,0,780,1161,272.11306763,2.39999435005188,269.7130732799481
obs_000598,TL304,0,609,331,517.62103271,4.572,513.04903271
obs_000599,61000000689,0,939,558,192.40132141,2.1336,190.26772141
obs_000600,CI077,0,632,414,372.05621338,7.315200000000001,364.74101337999997
obs_000601,61000004197,0,908,713,198.62539673,9.7536,188.87179673
obs_000602,81925,0,1144,585,262.51071167,4.2672,258.24351167
obs_000603,FF741,0,644,321,484.16207886,0.0,484.16207886
obs_000604,294771,0,1171,939,331.4899292,2.7432000000000003,328.7467292
obs_000605,387999,0,1104,516,242.74961853,3.6576000000000004,239.09201853
obs_000606,GI429,0,863,313,233.14857483,4.572,228.57657483
obs_000607,61000016001,0,927,559,193.32015991,0.9144000000000001,192.40575991
obs_000608,7106575,0,803,1068,204.14700317,0.0,204.14700317
obs_000609,7043553,0,873,1109,106.19837189,0.0,106.19837189
obs_000610,TI1074,0,1011,1372,389.05886841,15.24,373.81886841
obs_000611,JD056,0,537,208,183.49452209,0.0,183.49452209
obs_000612,135313,0,1116,514,236.70433044,3.6576000000000004,233.04673044
obs_000613,3616749,0,778,1360,90.42449951,0.0,90.42449951
obs_000614,6407537,0,770,1152,254.11305237,2.39999435005188,251.7130580199481
obs_000615,54000001125,0,876,617,295.42901611,5.7912,289.63781611
obs_000616,226503,0,1107,503,228.51890564,9.144,219.37490564
obs_000617, ,0,1167,1044,279.33181763,0.0,279.33181763
obs_000618,311427,0,1144,585,262.51071167,7.62,254.89071166999997
obs_000619,69578,0,1134,486,220.14328003,4.572,215.57128003
obs_000620,83000003254,0,801,597,296.3885498,0.0,296.3885498
obs_000621,4501643,0,804,1240,177.78945923,10.699973629760743,167.08948560023927
obs_000622,287679,0,1224,659,250.0282135,0.0,250.0282135
obs_000623,2907801,0,797,1258,130.59757996,5.499986961364747,125.09759299863525
obs_000624,10000003963,0,777,582,250.77734375,9.144,241.63334375
obs_000625,7035855,0,939,965,299.97433472,0.0,299.97433472
obs_000626,61000004197,0,1017,770,286.9593811,9.7536,277.20578109999997
obs_000627,23000002015,0,1011,687,271.75836182,8.2296,263.52876182
obs_000628,63000000578,0,1014,771,285.6204834,1.8288000000000002,283.7916834
obs_000629,1302559,0,947,1037,258.98275757,4.2999898590087895,254.6827677109912
obs_000630,5729369,0,816,1076,292.59265137,6.099985221862793,286.49266614813723
obs_000631,98424,0,1131,952,360.68655396,3.048,357.63855396
obs_000632,330602,0,1098,601,256.30554199,6.4008,249.90474199
obs_000633,3309933,0,1014,880,179.84500122,0.0,179.84500122
obs_000634,61000004197,0,936,571,206.0007019,9.7536,196.2471019
obs_000635,2009301,0,1172,944,294.75372314,2.4384,292.31532314
obs_000636,5305091,0,812,1259,90.83599091,8.499979426574708,82.3360114834253
obs_000637,TI616,0,974,366,289.14675903,19.812,269.33475903
obs_000638,7139029,0,842,1107,268.66482544,0.0,268.66482544
obs_000639,276199,0,1118,456,196.14804077,1.524,194.62404077
obs_000640,550840,0,1225,838,335.24707031,3.6576000000000004,331.58947031
obs_000641,65000001327,0,824,735,249.14891052,2.4384,246.71051051999999
obs_000642,OD1299,0,944,1382,475.21826172,10.0584,465.15986172
obs_000643,2045877,0,1174,854,286.38146973,6.096,280.28546973
obs_000644,36308,0,1102,573,236.42706299,5.486400000000001,230.94066299
obs_000645,41000009386,0,948,618,270.49423218,4.572,265.92223218
obs_000646,88109,0,1157,563,236.11691284,0.0,236.11691284
obs_000647,4109969,0,933,958,319.71557617,0.0,319.71557617
obs_000648,61000004197,0,951,570,186.96235657,9.7536,177.20875657
obs_000649,48159,0,1147,597,261.5892334,7.62,253.9692334
obs_000650,1906633,0,817,1123,294.9810791,6.099985221862793,288.8810938781372
obs_000651,7194333,0,864,1121,162.22650146,0.0,162.22650146
obs_000652,7221800,0,697,1393,94.61404419,0.0,94.61404419
obs_000653,330436,0,1096,549,244.04573059,12.192,231.85373059
obs_000654,39000029418,0,1030,612,252.46618652,17.6784,234.78778652
obs_000655,61000004197,0,739,698,405.47174072,9.7536,395.71814072
obs_000656,2000957,0,1189,867,357.31695557,2.4384,354.87855557
obs_000657,411874,0,1135,597,259.46075439,3.6576000000000004,255.80315438999997
obs_000658,6900527,0,822,1109,260.35702515,4.899988119506836,255.45703703049318
obs_000659,7170767,0,738,1105,250.85565186,0.0,250.85565186
obs_000660,80000001693,0,1040,559,203.72755432,0.6096,203.11795432
obs_000661,25560,0,1108,519,239.14770508,20.1168,219.03090508
obs_000662,60000003054,0,723,723,265.49795532,2.4384,263.05955532
obs_000663,PR546,0,697,386,384.97607422,0.0,384.97607422
obs_000664,05000000262,0,724,661,304.30822754,23.4696,280.83862754
obs_000665,2001814,0,985,960,215.13059998,2.39999435005188,212.73060562994812
obs_000666,50165,0,1109,657,315.65621948,9.144,306.51221948
obs_000667,6715899,0,897,1054,319.37927246,0.0,319.37927246
obs_000668,7173300,0,872,1103,119.46486664,0.0,119.46486664
obs_000669,62768,0,1114,475,197.29743958,3.048,194.24943958
obs_000670,LY315,0,962,381,300.03631592,24.384,275.65231592
obs_000671,TI432,0,1018,1376,390.33016968,2.4384,387.89176968
